chr10	103138228	103138228
chr10	103141734	103141734
chr10	103146454	103146454
chr10	103153896	103153896
chr10	103154183	103154183
chr10	103160475	103160475
chr10	103166072	103166072
chr10	103169157	103169157
chr10	103190440	103190440
chr10	103253390	103253390
chr10	103434719	103434719
chr10	103464309	103464309
chr10	103538013	103538013
chr10	103539719	103539719
chr10	103539854	103539854
chr10	103572004	103572004
chr10	10472344	10472344
chr10	103818972	103818972
chr10	103819697	103819697
chr10	1019770	1019770
chr10	103821490	103821490
chr10	1022699	1022699
chr10	104197956	104197956
chr10	104203795	104203795
chr10	104263031	104263031
chr10	104267301	104267301
chr10	104279427	104279427
chr10	104440842	104440842
chr10	10538474	10538474
chr10	104517373	104517373
chr10	104518215	104518215
chr10	104819589	104819589
chr10	104820378	104820378
chr10	104910986	104910986
chr10	105026332	105026332
chr10	105143260	105143260
chr10	105661492	105661492
chr10	105757587	105757587
chr10	105833642	105833642
chr10	106082686	106082686
chr10	1045255	1045255
chr10	10734030	10734030
chr10	106480580	106480580
chr10	10749464	10749464
chr10	106970202	106970202
chr10	106971929	106971929
chr10	106983792	106983792
chr10	106984735	106984735
chr10	106987887	106987887
chr10	106987964	106987964
chr10	106988331	106988331
chr10	106988491	106988491
chr10	106988683	106988683
chr10	106988695	106988695
chr10	106988912	106988912
chr10	106989507	106989507
chr10	106992295	106992295
chr10	106992449	106992449
chr10	106993438	106993438
chr10	106993581	106993581
chr10	106993621	106993621
chr10	106993638	106993638
chr10	106995774	106995774
chr10	106995857	106995857
chr10	106998968	106998968
chr10	106999248	106999248
chr10	107008602	107008602
chr10	107013177	107013177
chr10	107015473	107015473
chr10	107015964	107015964
chr10	107018725	107018725
chr10	107021774	107021774
chr10	107021834	107021834
chr10	107025357	107025357
chr10	107025793	107025793
chr10	107028330	107028330
chr10	107029247	107029247
chr10	107032205	107032205
chr10	107034768	107034768
chr10	1054124	1054124
chr10	107672570	107672570
chr10	107672858	107672858
chr10	107694174	107694174
chr10	107828487	107828487
chr10	108264078	108264078
chr10	108365011	108365011
chr10	108366941	108366941
chr10	108379805	108379805
chr10	108524120	108524120
chr10	108579924	108579924
chr10	10955350	10955350
chr10	108664963	108664963
chr10	108999535	108999535
chr10	109073765	109073765
chr10	109466216	109466216
chr10	109677531	109677531
chr10	109852077	109852077
chr10	110034796	110034796
chr10	110228202	110228202
chr10	110266097	110266097
chr10	110284819	110284819
chr10	110378518	110378518
chr10	110388041	110388041
chr10	110404881	110404881
chr10	110407482	110407482
chr10	110457949	110457949
chr10	110659020	110659020
chr10	110799656	110799656
chr10	110817418	110817418
chr10	110888003	110888003
chr10	110908495	110908495
chr10	110964815	110964815
chr10	110993963	110993963
chr10	11194636	11194636
chr10	111079610	111079610
chr10	111099941	111099941
chr10	111184733	111184733
chr10	111198744	111198744
chr10	11223393	11223393
chr10	111553206	111553206
chr10	111571312	111571312
chr10	111571854	111571854
chr10	111578144	111578144
chr10	111689276	111689276
chr10	111749095	111749095
chr10	111749770	111749770
chr10	111798827	111798827
chr10	11281086	11281086
chr10	112143752	112143752
chr10	112203797	112203797
chr10	112209764	112209764
chr10	112213111	112213111
chr10	11347328	11347328
chr10	11347401	11347401
chr10	11369786	11369786
chr10	112771919	112771919
chr10	112948751	112948751
chr10	113373112	113373112
chr10	113377727	113377727
chr10	113378696	113378696
chr10	113577214	113577214
chr10	113588323	113588323
chr10	113641606	113641606
chr10	113644486	113644486
chr10	113644960	113644960
chr10	113646179	113646179
chr10	113649640	113649640
chr10	113651855	113651855
chr10	113860470	113860470
chr10	113963919	113963919
chr10	113964251	113964251
chr10	114139822	114139822
chr10	114140213	114140213
chr10	114332996	114332996
chr10	114434158	114434158
chr10	114503729	114503729
chr10	115042804	115042804
chr10	11659043	11659043
chr10	11660190	11660190
chr10	115710454	115710454
chr10	115714126	115714126
chr10	115721921	115721921
chr10	115722372	115722372
chr10	115747429	115747429
chr10	11684838	11684838
chr10	116162600	116162600
chr10	116163713	116163713
chr10	116172681	116172681
chr10	116180632	116180632
chr10	116591437	116591437
chr10	116594318	116594318
chr10	116606555	116606555
chr10	116607208	116607208
chr10	11756085	11756085
chr10	11780950	11780950
chr10	11798994	11798994
chr10	117193454	117193454
chr10	117491721	117491721
chr10	117626611	117626611
chr10	117629017	117629017
chr10	11856996	11856996
chr10	117690441	117690441
chr10	117745540	117745540
chr10	117812657	117812657
chr10	117854122	117854122
chr10	117882475	117882475
chr10	11911992	11911992
chr10	118359086	118359086
chr10	118371057	118371057
chr10	118373881	118373881
chr10	118377458	118377458
chr10	118386208	118386208
chr10	118404739	118404739
chr10	118409230	118409230
chr10	118468322	118468322
chr10	118482700	118482700
chr10	118496403	118496403
chr10	118608338	118608338
chr10	118827753	118827753
chr10	118828200	118828200
chr10	118859281	118859281
chr10	118903708	118903708
chr10	119003294	119003294
chr10	119011125	119011125
chr10	11996036	11996036
chr10	119050579	119050579
chr10	119346253	119346253
chr10	119423182	119423182
chr10	119466935	119466935
chr10	119525024	119525024
chr10	119779013	119779013
chr10	120100302	120100302
chr10	120117008	120117008
chr10	12107940	12107940
chr10	120209599	120209599
chr10	120221736	120221736
chr10	120223614	120223614
chr10	120246596	120246596
chr10	120638019	120638019
chr10	12159852	12159852
chr10	120681874	120681874
chr10	120681907	120681907
chr10	120747443	120747443
chr10	12185581	12185581
chr10	120976908	120976908
chr10	121008855	121008855
chr10	121220282	121220282
chr10	121254407	121254407
chr10	121270230	121270230
chr10	121308291	121308291
chr10	121417646	121417646
chr10	121428750	121428750
chr10	121477247	121477247
chr10	121566024	121566024
chr10	121577821	121577821
chr10	121586676	121586676
chr10	121592803	121592803
chr10	121742300	121742300
chr10	121761969	121761969
chr10	121910990	121910990
chr10	122111907	122111907
chr10	122112284	122112284
chr10	122115807	122115807
chr10	122132258	122132258
chr10	122347530	122347530
chr10	122354840	122354840
chr10	122363954	122363954
chr10	122397336	122397336
chr10	122400322	122400322
chr10	122402275	122402275
chr10	122412341	122412341
chr10	122425051	122425051
chr10	122433665	122433665
chr10	122454932	122454932
chr10	122467114	122467114
chr10	122471948	122471948
chr10	122489602	122489602
chr10	122505362	122505362
chr10	122505810	122505810
chr10	122508885	122508885
chr10	122698390	122698390
chr10	122699623	122699623
chr10	122749220	122749220
chr10	122752783	122752783
chr10	122990449	122990449
chr10	122993544	122993544
chr10	123036945	123036945
chr10	123100458	123100458
chr10	123119667	123119667
chr10	12406152	12406152
chr10	12408496	12408496
chr10	12408830	12408830
chr10	12411033	12411033
chr10	12417420	12417420
chr10	12419774	12419774
chr10	12419945	12419945
chr10	12422974	12422974
chr10	12426138	12426138
chr10	123446414	123446414
chr10	123514710	123514710
chr10	123545035	123545035
chr10	123556424	123556424
chr10	123570984	123570984
chr10	123585241	123585241
chr10	123613191	123613191
chr10	123613599	123613599
chr10	123636116	123636116
chr10	123699007	123699007
chr10	123792415	123792415
chr10	124038595	124038595
chr10	124235482	124235482
chr10	124485064	124485064
chr10	124523581	124523581
chr10	124528306	124528306
chr10	124532078	124532078
chr10	124534942	124534942
chr10	124540464	124540464
chr10	124543383	124543383
chr10	124543843	124543843
chr10	124565212	124565212
chr10	124579190	124579190
chr10	124579662	124579662
chr10	124674079	124674079
chr10	124902202	124902202
chr10	124965831	124965831
chr10	12583437	12583437
chr10	125013480	125013480
chr10	125050460	125050460
chr10	125132414	125132414
chr10	12603888	12603888
chr10	125350784	125350784
chr10	125458167	125458167
chr10	125459627	125459627
chr10	125485073	125485073
chr10	125485515	125485515
chr10	125816429	125816429
chr10	125980285	125980285
chr10	126013824	126013824
chr10	126238144	126238144
chr10	126270329	126270329
chr10	126274909	126274909
chr10	126315019	126315019
chr10	126320134	126320134
chr10	12729099	12729099
chr10	126464816	126464816
chr10	126609535	126609535
chr10	126618623	126618623
chr10	126712701	126712701
chr10	126799559	126799559
chr10	126875224	126875224
chr10	126980007	126980007
chr10	12784887	12784887
chr10	12785661	12785661
chr10	127227925	127227925
chr10	127265929	127265929
chr10	127393173	127393173
chr10	127450553	127450553
chr10	127465014	127465014
chr10	127483636	127483636
chr10	127486149	127486149
chr10	127505811	127505811
chr10	127536184	127536184
chr10	127684030	127684030
chr10	127731860	127731860
chr10	127799214	127799214
chr10	127830113	127830113
chr10	12871754	12871754
chr10	127891810	127891810
chr10	127897146	127897146
chr10	127915277	127915277
chr10	128075013	128075013
chr10	128076971	128076971
chr10	128081436	128081436
chr10	12895365	12895365
chr10	128326056	128326056
chr10	128370870	128370870
chr10	128374120	128374120
chr10	12927240	12927240
chr10	128421095	128421095
chr10	128426331	128426331
chr10	128427276	128427276
chr10	128464973	128464973
chr10	128470057	128470057
chr10	128473713	128473713
chr10	12937237	12937237
chr10	128622179	128622179
chr10	128625747	128625747
chr10	12963920	12963920
chr10	12965881	12965881
chr10	128880626	128880626
chr10	128887377	128887377
chr10	128889231	128889231
chr10	129124211	129124211
chr10	129132710	129132710
chr10	129243393	129243393
chr10	129244839	129244839
chr10	129465567	129465567
chr10	13037909	13037909
chr10	129714669	129714669
chr10	129727918	129727918
chr10	129780525	129780525
chr10	13066440	13066440
chr10	129876988	129876988
chr10	130015577	130015577
chr10	130017515	130017515
chr10	130123497	130123497
chr10	130126753	130126753
chr10	130143001	130143001
chr10	130401926	130401926
chr10	130442933	130442933
chr10	130610998	130610998
chr10	130627121	130627121
chr10	130678517	130678517
chr10	130694656	130694656
chr10	130696709	130696709
chr10	130741259	130741259
chr10	130787567	130787567
chr10	130820219	130820219
chr10	130871742	130871742
chr10	130878020	130878020
chr10	130878173	130878173
chr10	130878503	130878503
chr10	130898182	130898182
chr10	130911730	130911730
chr10	130970063	130970063
chr10	131116646	131116646
chr10	13206410	13206410
chr10	131196345	131196345
chr10	131196387	131196387
chr10	131201070	131201070
chr10	131240817	131240817
chr10	131411439	131411439
chr10	131414214	131414214
chr10	131416868	131416868
chr10	131434468	131434468
chr10	131536826	131536826
chr10	131558788	131558788
chr10	131626386	131626386
chr10	13276060	13276060
chr10	132030920	132030920
chr10	132035256	132035256
chr10	132129275	132129275
chr10	132132192	132132192
chr10	132134153	132134153
chr10	132135528	132135528
chr10	132146918	132146918
chr10	132183527	132183527
chr10	132202892	132202892
chr10	132208366	132208366
chr10	132282701	132282701
chr10	132358181	132358181
chr10	132525819	132525819
chr10	132734847	132734847
chr10	132791887	132791887
chr10	132796195	132796195
chr10	132814256	132814256
chr10	132907011	132907011
chr10	132975686	132975686
chr10	132978776	132978776
chr10	132984745	132984745
chr10	133019278	133019278
chr10	133073054	133073054
chr10	133093164	133093164
chr10	133103793	133103793
chr10	133155163	133155163
chr10	133173556	133173556
chr10	133190570	133190570
chr10	133280169	133280169
chr10	133370917	133370917
chr10	133376925	133376925
chr10	13736421	13736421
chr10	13740517	13740517
chr10	13743400	13743400
chr10	13768059	13768059
chr10	13773790	13773790
chr10	13779563	13779563
chr10	13783834	13783834
chr10	1357746	1357746
chr10	13876753	13876753
chr10	13884403	13884403
chr10	13979822	13979822
chr10	14010518	14010518
chr10	14044580	14044580
chr10	14072184	14072184
chr10	1394009	1394009
chr10	14369280	14369280
chr10	14490895	14490895
chr10	14630122	14630122
chr10	1442564	1442564
chr10	14717793	14717793
chr10	14725231	14725231
chr10	14734324	14734324
chr10	14820083	14820083
chr10	14857809	14857809
chr10	1463378	1463378
chr10	1465765	1465765
chr10	14899655	14899655
chr10	15080778	15080778
chr10	15101257	15101257
chr10	15107981	15107981
chr10	15213293	15213293
chr10	15334858	15334858
chr10	1518143	1518143
chr10	1520169	1520169
chr10	15479040	15479040
chr10	15521444	15521444
chr10	15521595	15521595
chr10	15531611	15531611
chr10	15532449	15532449
chr10	15532693	15532693
chr10	15532891	15532891
chr10	15533031	15533031
chr10	15541366	15541366
chr10	15546638	15546638
chr10	15547643	15547643
chr10	15547889	15547889
chr10	15556018	15556018
chr10	15607711	15607711
chr10	1539680	1539680
chr10	15660363	15660363
chr10	15705275	15705275
chr10	15709824	15709824
chr10	15738654	15738654
chr10	1565134	1565134
chr10	16021869	16021869
chr10	16191176	16191176
chr10	16205400	16205400
chr10	16214338	16214338
chr10	16229817	16229817
chr10	16234207	16234207
chr10	16234836	16234836
chr10	16257952	16257952
chr10	16290783	16290783
chr10	16324812	16324812
chr10	16413483	16413483
chr10	16435107	16435107
chr10	16446506	16446506
chr10	16446532	16446532
chr10	16446705	16446705
chr10	16514711	16514711
chr10	16542423	16542423
chr10	16572194	16572194
chr10	16573690	16573690
chr10	16648572	16648572
chr10	16742818	16742818
chr10	16868301	16868301
chr10	16870135	16870135
chr10	16928305	16928305
chr10	16970863	16970863
chr10	16975338	16975338
chr10	16976679	16976679
chr10	16981351	16981351
chr10	17088694	17088694
chr10	17141073	17141073
chr10	17160835	17160835
chr10	17168882	17168882
chr10	17191451	17191451
chr10	17216800	17216800
chr10	17236801	17236801
chr10	17240449	17240449
chr10	17345945	17345945
chr10	17367514	17367514
chr10	17471478	17471478
chr10	17481143	17481143
chr10	17586881	17586881
chr10	17600807	17600807
chr10	17650451	17650451
chr10	17714597	17714597
chr10	17997664	17997664
chr10	18039970	18039970
chr10	18040906	18040906
chr10	18055258	18055258
chr10	18243300	18243300
chr10	18244448	18244448
chr10	18356518	18356518
chr10	18527636	18527636
chr10	18650747	18650747
chr10	18716871	18716871
chr10	18743425	18743425
chr10	1876394	1876394
chr10	1877489	1877489
chr10	18806538	18806538
chr10	18899641	18899641
chr10	18960051	18960051
chr10	19014519	19014519
chr10	19155680	19155680
chr10	19156087	19156087
chr10	19162799	19162799
chr10	19184377	19184377
chr10	19220635	19220635
chr10	19289526	19289526
chr10	19322126	19322126
chr10	19331478	19331478
chr10	19380438	19380438
chr10	19421403	19421403
chr10	19432084	19432084
chr10	1969039	1969039
chr10	1971895	1971895
chr10	19817007	19817007
chr10	19817865	19817865
chr10	19874904	19874904
chr10	19878894	19878894
chr10	19965066	19965066
chr10	20004387	20004387
chr10	20016714	20016714
chr10	20017653	20017653
chr10	20028727	20028727
chr10	20048189	20048189
chr10	20062048	20062048
chr10	20081650	20081650
chr10	20279578	20279578
chr10	20406790	20406790
chr10	20475220	20475220
chr10	20483065	20483065
chr10	20506868	20506868
chr10	20507710	20507710
chr10	20512664	20512664
chr10	20548066	20548066
chr10	20588932	20588932
chr10	20630050	20630050
chr10	20660411	20660411
chr10	20749836	20749836
chr10	21058489	21058489
chr10	21327886	21327886
chr10	2143006	2143006
chr10	2228310	2228310
chr10	2250490	2250490
chr10	2274601	2274601
chr10	2275332	2275332
chr10	2279775	2279775
chr10	2283534	2283534
chr10	2296601	2296601
chr10	22965384	22965384
chr10	23009958	23009958
chr10	23177805	23177805
chr10	2326066	2326066
chr10	2333139	2333139
chr10	23325411	23325411
chr10	23376509	23376509
chr10	2341588	2341588
chr10	23785606	23785606
chr10	23785995	23785995
chr10	23838958	23838958
chr10	24276252	24276252
chr10	24277163	24277163
chr10	24325628	24325628
chr10	24333400	24333400
chr10	24371694	24371694
chr10	24413180	24413180
chr10	24415491	24415491
chr10	24480107	24480107
chr10	24569542	24569542
chr10	24596856	24596856
chr10	24686223	24686223
chr10	24707781	24707781
chr10	24710664	24710664
chr10	24812478	24812478
chr10	24949719	24949719
chr10	24952573	24952573
chr10	25266385	25266385
chr10	2529542	2529542
chr10	25576815	25576815
chr10	25582888	25582888
chr10	2564924	2564924
chr10	2565295	2565295
chr10	2568331	2568331
chr10	25699901	25699901
chr10	26238661	26238661
chr10	26313498	26313498
chr10	26416283	26416283
chr10	26416903	26416903
chr10	26475648	26475648
chr10	26552771	26552771
chr10	26689929	26689929
chr10	26699881	26699881
chr10	26806912	26806912
chr10	26932703	26932703
chr10	27258120	27258120
chr10	2737605	2737605
chr10	27692345	27692345
chr10	2797151	2797151
chr10	27970213	27970213
chr10	28006612	28006612
chr10	28162360	28162360
chr10	28218315	28218315
chr10	28231869	28231869
chr10	28317973	28317973
chr10	28322634	28322634
chr10	2833600	2833600
chr10	2835151	2835151
chr10	28420621	28420621
chr10	251693	251693
chr10	2867265	2867265
chr10	28683577	28683577
chr10	28736749	28736749
chr10	28738294	28738294
chr10	28915998	28915998
chr10	28966302	28966302
chr10	29097895	29097895
chr10	29104332	29104332
chr10	29155923	29155923
chr10	29229024	29229024
chr10	29293518	29293518
chr10	29298594	29298594
chr10	29308625	29308625
chr10	29401750	29401750
chr10	29681323	29681323
chr10	29700253	29700253
chr10	29720411	29720411
chr10	29785871	29785871
chr10	29790604	29790604
chr10	29791752	29791752
chr10	29883961	29883961
chr10	29937720	29937720
chr10	30019746	30019746
chr10	30036610	30036610
chr10	30081196	30081196
chr10	30087842	30087842
chr10	30106818	30106818
chr10	30398004	30398004
chr10	30398290	30398290
chr10	30398558	30398558
chr10	30399190	30399190
chr10	30399362	30399362
chr10	30401778	30401778
chr10	30402236	30402236
chr10	30402690	30402690
chr10	30402767	30402767
chr10	30403139	30403139
chr10	30403458	30403458
chr10	30410293	30410293
chr10	30410336	30410336
chr10	30410407	30410407
chr10	30411980	30411980
chr10	30412105	30412105
chr10	30412467	30412467
chr10	30412887	30412887
chr10	30413409	30413409
chr10	30415751	30415751
chr10	30417341	30417341
chr10	30417661	30417661
chr10	30419512	30419512
chr10	30421006	30421006
chr10	30421128	30421128
chr10	30422414	30422414
chr10	30422607	30422607
chr10	30423000	30423000
chr10	30424450	30424450
chr10	30427468	30427468
chr10	30428353	30428353
chr10	30430069	30430069
chr10	30430402	30430402
chr10	30430535	30430535
chr10	30431533	30431533
chr10	30432876	30432876
chr10	30433062	30433062
chr10	30433981	30433981
chr10	30434664	30434664
chr10	30434972	30434972
chr10	30435404	30435404
chr10	30435943	30435943
chr10	30436187	30436187
chr10	30436234	30436234
chr10	30436325	30436325
chr10	30436408	30436408
chr10	30437016	30437016
chr10	30437274	30437274
chr10	30437769	30437769
chr10	30437916	30437916
chr10	30438498	30438498
chr10	30438711	30438711
chr10	30438859	30438859
chr10	30440113	30440113
chr10	30440148	30440148
chr10	30440294	30440294
chr10	30440728	30440728
chr10	30440811	30440811
chr10	30440942	30440942
chr10	30441477	30441477
chr10	30441582	30441582
chr10	30441895	30441895
chr10	30441969	30441969
chr10	30442023	30442023
chr10	30442333	30442333
chr10	30442352	30442352
chr10	30442419	30442419
chr10	30442562	30442562
chr10	30442710	30442710
chr10	30442731	30442731
chr10	30442964	30442964
chr10	30443211	30443211
chr10	30443736	30443736
chr10	30444495	30444495
chr10	30445686	30445686
chr10	30445954	30445954
chr10	30446041	30446041
chr10	30446273	30446273
chr10	30446680	30446680
chr10	30447188	30447188
chr10	30447409	30447409
chr10	30447743	30447743
chr10	30449071	30449071
chr10	30450609	30450609
chr10	30452957	30452957
chr10	30453225	30453225
chr10	30453459	30453459
chr10	30453770	30453770
chr10	30455154	30455154
chr10	30456375	30456375
chr10	30457387	30457387
chr10	30458125	30458125
chr10	30458354	30458354
chr10	30459144	30459144
chr10	30459569	30459569
chr10	30460592	30460592
chr10	30460662	30460662
chr10	30460966	30460966
chr10	30461466	30461466
chr10	30461715	30461715
chr10	30461790	30461790
chr10	30461795	30461795
chr10	30461976	30461976
chr10	30462466	30462466
chr10	30462545	30462545
chr10	30462931	30462931
chr10	30463965	30463965
chr10	30464845	30464845
chr10	30466491	30466491
chr10	30466849	30466849
chr10	30466924	30466924
chr10	30467259	30467259
chr10	30467861	30467861
chr10	30467869	30467869
chr10	30469792	30469792
chr10	30470110	30470110
chr10	30470550	30470550
chr10	30472320	30472320
chr10	30473159	30473159
chr10	30473886	30473886
chr10	30474044	30474044
chr10	30482514	30482514
chr10	30483965	30483965
chr10	30486796	30486796
chr10	30486859	30486859
chr10	30488351	30488351
chr10	30489255	30489255
chr10	30489278	30489278
chr10	30489809	30489809
chr10	30491507	30491507
chr10	30492268	30492268
chr10	30493067	30493067
chr10	30493360	30493360
chr10	30493656	30493656
chr10	30494396	30494396
chr10	30494741	30494741
chr10	30494858	30494858
chr10	30495509	30495509
chr10	30496719	30496719
chr10	30497188	30497188
chr10	30497857	30497857
chr10	30497973	30497973
chr10	30498144	30498144
chr10	30499571	30499571
chr10	30499687	30499687
chr10	30500280	30500280
chr10	30500321	30500321
chr10	30500659	30500659
chr10	30501151	30501151
chr10	30501335	30501335
chr10	30501343	30501343
chr10	30501500	30501500
chr10	30501535	30501535
chr10	30502401	30502401
chr10	30502426	30502426
chr10	30503012	30503012
chr10	30503052	30503052
